time,latitude,longitude
1633007790653675305,61.178961522738156,11.40971821885608
1633007790666724908,61.178962067214286,11.409719293052241
1633007790686722649,61.178962252791315,11.409719552990648
1633007790706706327,61.17896280723201,11.409719621521134
1633007790726769960,61.17896302770031,11.409719390590018
1633007790756639607,61.17896337266914,11.409719020816606
1633007790766738475,61.17896383018068,11.409718675392066
1633007790786982020,61.178964193776324,11.40971882661404
1633007790806784726,61.17896459313318,11.409719072191253
1633007790827424368,61.17896489092506,11.409719182633651
1633007790846739731,61.178965407206825,11.409719177364192
1633007790866703178,61.1789658463444,11.409719123186013
1633007790886750092,61.17896617082405,11.40971911749877
1633007790906749970,61.17896659265877,11.40971920419966
1633007790942168686,61.1789670949132,11.409719502366054
1633007790946746707,61.17896766804456,11.409719948512608
1633007790966744751,61.17896799014848,11.409720049080335
1633007790986784649,61.17896848809995,11.4097202698565
1633007791006734178,61.17896915802155,11.40972035124102
1633007791028813153,61.17896965224363,11.409720375283452
1633007791046778012,61.178970128198934,11.409720437334371
1633007791066710905,61.1789705980572,11.409720567769538
1633007791086711309,61.1789711298099,11.409720828921042
1633007791108555450,61.17897135161726,11.409720956243376
1633007791130391192,61.17897180706256,11.409721207383813
1633007791147297825,61.178972209257665,11.409721390982263
1633007791167162009,61.17897276015643,11.409721427392402
1633007791186713206,61.178973291692635,11.40972161244442
1633007791206816062,61.178973831351854,11.409721853361258
1633007791229005696,61.17897446461137,11.409722201787874
1633007791246705778,61.17897503028724,11.409722498414895
1633007791266737137,61.17897573218426,11.409722762867855
1633007791287332615,61.17897632074836,11.40972291246953
1633007791307220259,61.17897699464285,11.409723035790668
1633007791328166072,61.17897718677123,11.409723063146515
1633007791346731283,61.17897776805817,11.40972313589625
1633007791366726887,61.178977933244305,11.409723054165292
1633007791386730678,61.17897861668122,11.409723164856878
1633007791406741028,61.178979174536316,11.4097232866264
1633007791437113030,61.17897981835376,11.409723507803076
1633007791446745610,61.17898048015903,11.409723824256245
1633007791466721137,61.17898106476042,11.409724129882704
1633007791486710185,61.178981653170595,11.409724416956909
1633007791506732512,61.178982332731124,11.4097247068175
1633007791526879811,61.178982717298226,11.409724858926698
1633007791546743731,61.17898338784067,11.409725146145403
1633007791566758181,61.17898374112113,11.40972507119252
1633007791588771608,61.17898425645581,11.40972536884821
1633007791606849862,61.17898472478615,11.409725668981586
1633007791629759384,61.17898513882109,11.409725955937834
1633007791646791396,61.17898554942204,11.409726212322491
1633007791666720385,61.178985818439,11.409726348433669
1633007791686720418,61.17898615086474,11.409726551843638
1633007791706699720,61.178986481353675,11.409726862964408
1633007791727505118,61.17898682314461,11.4097272906805
1633007791746762321,61.17898699337183,11.409727521172458
1633007791766738187,61.17898773013285,11.409727618204977
1633007791786890064,61.178987986145486,11.409727792659986
1633007791806732438,61.178988365902285,11.409727882645754
1633007791841226285,61.178988650659306,11.40972798079367
1633007791847429506,61.17898892396884,11.409728304251287
1633007791866728664,61.1789891926659,11.409728856855196
1633007791886812634,61.17898949842918,11.409729428868244
1633007791906720711,61.178989834986425,11.409729796489835
1633007791933832199,61.17899018010253,11.409729892408562
1633007791947415777,61.17899041889138,11.409729792761759
1633007791966735152,61.17899074938087,11.409729381109427
1633007791986833558,61.17899097279738,11.409729369199287
1633007792006740519,61.17899125711331,11.409729525853125
1633007792027333901,61.17899150728531,11.40972982662197
1633007792047536231,61.17899172939624,11.409730220823965
1633007792066736414,61.17899191617313,11.409730551836756
1633007792086736005,61.178992064465056,11.40973066413351
1633007792107339113,61.178992278361505,11.409730635532727
1633007792138572154,61.17899248401401,11.409730507823166
1633007792146721658,61.17899254476199,11.409730494464878
1633007792166774570,61.17899285963516,11.409730593653348
1633007792186726876,61.178992891371614,11.409730731621327
1633007792206747708,61.17899292402175,11.409730986523329
1633007792228779493,61.17899295880876,11.40973119975859
1633007792246721525,61.17899301513944,11.409731252689669
1633007792266726045,61.178993109260205,11.409731091919312
1633007792286962821,61.178993214939375,11.409730896846302
1633007792307358638,61.17899333147055,11.409730766234613
1633007792332105632,61.17899346993951,11.409730780305225
1633007792346716949,61.17899397034764,11.409731263156154
1633007792366731358,61.17899403800539,11.409731379539434
1633007792386739218,61.178994106231556,11.409731477473963
1633007792406733290,61.17899416507647,11.409731532479627
1633007792432762861,61.17899425952711,11.409731568240055
1633007792446727790,61.17899432640039,11.40973157142459
1633007792469333073,61.17899438810205,11.409731598426474
1633007792486726746,61.178994445399844,11.409731728601503
1633007792506710051,61.17899447616017,11.409731906539049
1633007792536452554,61.178994501247026,11.409732115677256
