time,latitude,longitude
1633008673698243038,61.178653826449796,11.413287479970515
1633008673706715547,61.17865374281011,11.41328716611997
1633008673726821992,61.17865360825875,11.413286705918628
1633008673746743889,61.17865354693555,11.41328650937019
1633008673766931274,61.17865343819454,11.41328617747976
1633008673786744154,61.17865332924097,11.413286115153747
1633008673806834450,61.178653240359765,11.413285843249037
1633008673829194609,61.17865313859539,11.413285541692595
1633008673846708825,61.1786530453118,11.413285291920443
1633008673869759008,61.1786529948916,11.41328517143336
1633008673886719718,61.17865289109744,11.413284939980471
1633008673906810343,61.178652749412294,11.41328462536139
1633008673927576987,61.17865264157967,11.413284361940523
1633008673946733477,61.17865252510774,11.41328407335811
1633008673966793276,61.17865239346984,11.413283765034201
1633008673986778876,61.178652243733026,11.413283646205938
1633008674006718195,61.17865208316229,11.41328331633133
1633008674026802177,61.17865188353431,11.413282918917542
1633008674047568184,61.178651704790354,11.41328256996479
1633008674066798014,61.17865158355885,11.413282333480675
1633008674086764879,61.17865142899339,11.41328203875652
1633008674106711904,61.178651238535885,11.413281688691372
1633008674126954688,61.17865101321538,11.413281290494742
1633008674146698623,61.17865082071448,11.413280953013004
1633008674166729930,61.17865063358953,11.413280613330715
1633008674186871950,61.17865063031981,11.41328051589783
1633008674206688970,61.17865045222534,11.413280184148451
1633008674226914190,61.178650270051996,11.413279857884678
1633008674246724768,61.17865008361085,11.413279539031757
1633008674266744970,61.178649897581714,11.413279221863105
1633008674286736401,61.17864980621482,11.413279059713105
1633008674306837729,61.178649567382735,11.413278615422515
1633008674331063659,61.17864941705681,11.41327832988411
1633008674346753578,61.178649194157316,11.41327793318086
1633008674366718508,61.17864903275933,11.41327782182646
1633008674386740024,61.178648792988405,11.413277447079855
1633008674406717549,61.17864859016225,11.413277117585407
1633008674426761783,61.17864839593516,11.413276769808004
1633008674446721895,61.17864821016356,11.413276417056938
1633008674467918218,61.17864802968992,11.413276072869712
1633008674486761585,61.17864790951487,11.413275846540504
1633008674506704696,61.17864775944896,11.413275559370312
1633008674531342706,61.17864755400216,11.413275145261638
1633008674547411191,61.178647381609224,11.413274790316434
1633008674566817547,61.17864716862926,11.413274397747475
1633008674586725576,61.17864712143866,11.413274625405949
1633008674606720464,61.17864691473307,11.413274418407433
1633008674633413529,61.178646710277974,11.413274267850246
1633008674646696733,61.17864651364202,11.413274138197647
1633008674666755341,61.17864628930837,11.413273972677027
1633008674686878312,61.17864613071885,11.413273855769116
1633008674707052274,61.178645996928886,11.413273769048757
1633008674726810856,61.17864577751145,11.413273669123452
1633008674746720896,61.178645494896635,11.413273598076483
1633008674766792457,61.178645234171185,11.413273545149126
1633008674786832400,61.17864522027155,11.413273007264035
1633008674806729161,61.1786449374281,11.413272888878662
1633008674833712876,61.178644598978984,11.413272734455916
1633008674846705054,61.17864429567546,11.413272607699446
1633008674866720657,61.17864387978582,11.413272460534099
1633008674886720136,61.17864361808228,11.413272374518431
1633008674909343699,61.17864340784791,11.413272307353761
1633008674929266377,61.1786430416556,11.413272185006461
1633008674946724649,61.17864273416621,11.413272068914747
1633008674966701233,61.17864243671144,11.413271938697088
1633008674986790262,61.17864263786117,11.413270945229163
1633008675006727796,61.178642268441635,11.41327072951958
1633008675030522509,61.178642002695845,11.413270548614303
1633008675046704703,61.178641745770236,11.413270352222021
1633008675068192724,61.178641538340614,11.413270178443197
1633008675086690921,61.17864126008659,11.413269905039593
1633008675107324949,61.17864107159817,11.41326968537161
1633008675128891884,61.178640822656476,11.413269356182555
1633008675146839024,61.178640687197316,11.413269168182396
1633008675166731137,61.17864048735757,11.413268896350562
1633008675186735695,61.178640303841256,11.413267873284603
1633008675206711372,61.17864011298418,11.413267634362255
1633008675239219857,61.17863992994813,11.413267393710038
1633008675249834470,61.17863973252623,11.413267080947852
1633008675266718339,61.17863954533662,11.413266777408632
1633008675286866046,61.17863937692665,11.413266554626771
1633008675306714396,61.17863920544376,11.413266372968527
1633008675327048212,61.17863909147214,11.413266256797883
