time,latitude,longitude
1633007297766732624,61.17831248438662,11.407188550516883
1633007297786748725,61.178312587673624,11.407188258050047
1633007297806723063,61.17831272097512,11.407187870482677
1633007297826727369,61.178312820486994,11.407187570492633
1633007297849142115,61.17831288845175,11.407187369926001
1633007297866752918,61.178312975606524,11.407187124049539
1633007297886776071,61.17831308239061,11.40718683465567
1633007297906740995,61.178313190902216,11.40718653953037
1633007297926797070,61.17831330183316,11.407186241479897
1633007297946801303,61.1783134155231,11.407185953698232
1633007297966716940,61.17831349362899,11.407185571541703
1633007297986742481,61.17831359728019,11.407185270633743
1633007298009157193,61.17831371180046,11.407184927778017
1633007298027235337,61.17831379521388,11.407184688544318
1633007298046758226,61.178313915346266,11.40718434985559
1633007298066790953,61.17831398592799,11.40718415471322
1633007298086805918,61.17831409503648,11.407183865144932
1633007298106742165,61.17831420308236,11.407183573105094
1633007298126783327,61.1783143227595,11.407183216658606
1633007298146806566,61.178314420144645,11.407182910283918
1633007298166743142,61.17831452159131,11.407182604583456
1633007298186755151,61.178314616337005,11.407182410600711
1633007298210660499,61.17831474093937,11.407182134470377
1633007298229580311,61.178314889780324,11.407181834086558
1633007298246724161,61.17831499313813,11.407181598415658
1633007298266711101,61.17831510561779,11.407181291240816
1633007298286746355,61.178315175657175,11.407181087118307
1633007298306717108,61.17831530352935,11.4071807373853
1633007298328900986,61.17831542335329,11.407180436908197
1633007298347150032,61.17831554543461,11.407180139942087
1633007298366732473,61.17831564101524,11.407179708999754
1633007298386714310,61.1783157616049,11.407179405722745
1633007298413088571,61.178315870301645,11.407179083471183
1633007298429315322,61.17831597225829,11.40717876396331
1633007298446728362,61.17831607850925,11.40717844984093
1633007298467188828,61.17831618885978,11.40717813468058
1633007298486705163,61.178316300822466,11.407177825580797
1633007298506788725,61.17831635991717,11.407177676509523
1633007298526840201,61.17831652472952,11.407177289326336
1633007298546728986,61.178316686046045,11.407176872209352
1633007298566720431,61.17831676190156,11.407176659439964
1633007298586750205,61.17831682667678,11.407176314821799
1633007298606955626,61.17831693907768,11.407175984152735
1633007298626941926,61.17831706477469,11.40717565819914
1633007298646730654,61.17831726807021,11.407175192098915
1633007298667157185,61.17831739838798,11.407174862908853
1633007298686731341,61.17831752404129,11.407174524219988
1633007298706835738,61.17831758739281,11.407174356540796
1633007298728483515,61.17831773936481,11.407173965532694
1633007298746751536,61.17831785162756,11.407173677751636
1633007298766718293,61.17831795981441,11.40717327935766
1633007298786958424,61.17831807914695,11.407172942949332
1633007298806738878,61.178318187132504,11.40717260747702
1633007298826768440,61.17831828708149,11.40717227909617
1633007298846726623,61.17831840610994,11.407171864855728
1633007298866775523,61.17831849633562,11.407171565869259
1633007298886706533,61.1783186083265,11.407171274529091
1633007298906970576,61.178318719748205,11.407171032761028
1633007298926814203,61.17831881596413,11.4071708253182
1633007298946730615,61.178318974185146,11.407170397494701
1633007298966744690,61.17831909620572,11.407170060659297
1633007298986722206,61.17831921885429,11.407169516987857
1633007299012812886,61.17831936001128,11.407169119436746
1633007299026905207,61.17831950735233,11.407168829675765
1633007299046746469,61.17831968424066,11.407168509166217
1633007299066745292,61.17831991156344,11.407167957036014
1633007299086732650,61.178320008520025,11.40716762984967
1633007299106721770,61.17832010483959,11.407167291794934
1633007299126856946,61.178320216631484,11.40716695627782
1633007299147225282,61.178320372923736,11.407166582286134
1633007299166805295,61.17832052951883,11.407166303728259
1633007299186720396,61.178320696914795,11.407165982567452
1633007299206755631,61.178320857235576,11.407165665962046
1633007299227189181,61.1783210606814,11.407165246151967
1633007299246741965,61.17832120489909,11.407164897578737
1633007299266755191,61.178321335466705,11.407164522415501
1633007299286907472,61.17832146856899,11.407164140999502
1633007299306713739,61.17832165122822,11.407163717313878
1633007299327726425,61.17832178485753,11.407163449112137
1633007299346997536,61.178321862182706,11.407163292589438
1633007299366776547,61.17832209341104,11.407162791545295
1633007299386760464,61.178322244544916,11.407162441107177
1633007299406767054,61.178322356980146,11.407162196318852
1633007299432973717,61.17832249904355,11.407161917926127
1633007299446736393,61.17832264425457,11.407161640698828
1633007299466699588,61.17832277918922,11.40716132850413
1633007299486792987,61.17832290744242,11.407160932459437
1633007299507119710,61.17832299372581,11.40716063987923
1633007299526712536,61.17832313952173,11.407160213530963
